-0.0001, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.97997997997998e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.95995995995996e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.93993993993994e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.91991991991992e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.8998998998999e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.87987987987988e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.85985985985986e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.839839839839841e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.819819819819821e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.799799799799801e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.779779779779781e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.759759759759761e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.739739739739741e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.71971971971972e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.6996996996997e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.67967967967968e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.65965965965966e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.63963963963964e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.61961961961962e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.5995995995996e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.57957957957958e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.55955955955956e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.53953953953954e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
-9.51951951951952e-05, 3.441071348220595e-24, 6.606856988583543e-23, 2.456395547037471e-22, 1.2874900798265365e-22, 2.337810934421869e-22, 2.608861477543245e-22, -2.371692252312041e-23, -2.219226321806267e-22, -0.00019142555105203864, -0.0011485548416384419, -0.0013399817358336766, -0.001339981036788813, -0.0013399810364392902, -0.0011485510823072476, -0.00019141307678834446, -1.6263032587282565e-23, -2.2408256619612516e-22, 8.800672321972181e-23, -5.293955920339377e-23, -1.2942663434045708e-22, -2.388632911257127e-23, -2.399644339571433e-22
