,Cdelta,Ct,Cx,Cxp,Cy,Cyp,Sdelta,alphacx,alphacy,betacx,betacy,charge,duration,ecnx,ecny,enx,eny,etax,etaxp,etay,etayp,s,total_ecn,CdeltaAve,CtAve,CxAve,CxpAve,CyAve,CypAve,SdeltaAve,alphacxAve,alphacyAve,betacxAve,betacyAve,chargeAve,durationAve,ecnxAve,ecnyAve,enxAve,enyAve,particlesAve,x,xp,y,yp,s,betacx,betacy,alphacx,alphacy,etax,etay,enx,eny,duration,s,Sxp,Syp
0,-0.4890470202326561,6.784203784900701e-30,8.470329472543004e-23,5.293955920339377e-23,-8.470329472543004e-23,-4.235164736271502e-23,0.0002554764898836828,0.07437910941883234,0.04724668990696011,5.991147475711856,5.130682712496894,1.5e-12,5.669133884541267e-15,4.3393743633916406e-08,4.206366255131302e-08,4.3393743633916406e-08,4.206366255131302e-08,8.909509409065696e-16,3.5644374413936374e-17,-7.356998879036467e-16,1.6578594588526406e-16,0.0,8.545740618522943e-08,-0.48907872843943095,-6.267851858412486e-16,1.1579021525082506e-06,-1.1472520116251487e-07,1.2179862972546395e-06,1.6927949687916884e-07,0.00019872800094919137,2.399419830499195,0.2503732064299856,12.300879674107664,4.820210784910582,7.500000000000001e-13,2.8345669422706336e-15,4.01729806226117e-08,6.8121651904426e-08,4.0172980622611275e-08,6.812165190442653e-08,5.0,9.661863e-05,1.046001e-05,4.706692e-06,-9.188104e-07,0.0,5.991147,5.130683,0.07437911,0.04724669,8.909509e-16,-7.356999e-16,4.339374e-08,4.206366e-08,5.669134e-15,0.0,1.04628e-06,1.111326e-06
1,-0.4890470202326561,6.784203784900701e-30,8.470329472543004e-23,5.293955920339377e-23,-8.470329472543004e-23,-4.235164736271502e-23,0.0002554764898836828,0.07437910941883234,0.04724668990696011,5.991147475711856,5.130682712496894,1.5e-12,5.669133884541267e-15,4.3393743633916406e-08,4.206366255131302e-08,4.3393743633916406e-08,4.206366255131302e-08,8.909509409065696e-16,3.5644374413936374e-17,-7.356998879036467e-16,1.6578594588526406e-16,0.0,8.545740618522943e-08,-0.48907872843943095,-6.267851858412486e-16,1.1579021525082506e-06,-1.1472520116251487e-07,1.2179862972546395e-06,1.6927949687916884e-07,0.00019872800094919137,2.399419830499195,0.2503732064299856,12.300879674107664,4.820210784910582,7.500000000000001e-13,2.8345669422706336e-15,4.01729806226117e-08,6.8121651904426e-08,4.0172980622611275e-08,6.812165190442653e-08,5.0,7.652353e-05,1.201831e-05,-3.633423e-06,1.542598e-06,0.0,5.991147,5.130683,0.07437911,0.04724669,8.909509e-16,-7.356999e-16,4.339374e-08,4.206366e-08,5.669134e-15,0.0,1.04628e-06,1.111326e-06
2,-0.4890470202326561,2.668512791724916e-11,-7.846507754679587e-08,-1.9616284673315397e-05,7.578674829627346e-17,1.5665260260581527e-17,0.0002554764898836828,0.0730105326597112,0.04570968635759174,5.990012046329631,5.129938862705783,1.5e-12,5.6686849539360195e-15,4.339342884939753e-08,4.20636624939615e-08,4.34014450676949e-08,4.20636624939615e-08,3.1404538609861346e-07,7.851000427037249e-05,1.3628824581470872e-14,-4.646627104647533e-12,0.0,8.545709134335903e-08,-0.48907872843943095,2.6684501211262477e-11,1.0785093757813567e-06,-1.9733491620588967e-05,1.2193404844515827e-06,1.6927338774214084e-07,0.00019872800094919137,2.392141323494476,0.2485815985307571,12.262644707611255,4.8162189502306685,7.500000000000001e-13,2.8343424769680097e-15,4.017272505714007e-08,6.812165202783386e-08,4.007978326903423e-08,6.81216520114668e-08,5.0,8.559978e-05,1.05978e-05,-4.093084e-06,4.00525e-07,0.0,5.990012,5.129939,0.07301053,0.04570969,3.140454e-07,1.362882e-14,4.340145e-08,4.206366e-08,5.668685e-15,0.0,1.04628e-06,1.111326e-06
3,-0.4890470202326561,5.3370255834038383e-11,-3.1386046174371733e-07,-3.923256936103858e-05,1.5156849909815813e-16,3.073522576583273e-17,0.0002554764898836828,0.0716719986488924,0.04414695523559536,5.988897976724964,5.129220006605995,1.5e-12,5.668236094422338e-15,4.3393114176815845e-08,4.20636625186555e-08,4.342516727244705e-08,4.20636625186555e-08,1.2561056448452365e-06,0.00015702002783359376,2.7989863823124916e-14,-4.634621604086594e-12,0.00816326530612245,8.545677669547135e-08,-0.48907872843943095,5.3369629207249364e-11,8.421663848238554e-07,-3.935226386049137e-05,1.2206946716484946e-06,1.692733878601609e-07,0.00019872800094919137,2.3849246074317336,0.24676582120543214,12.224525365406551,4.812256168089949,7.500000000000001e-13,2.834118047211169e-15,4.017246905122858e-08,6.812165206785651e-08,4.001038141767418e-08,6.812165205153607e-08,5.0,7.522132e-05,1.121719e-05,-7.697777e-07,-1.209823e-06,0.008163265,5.988898,5.12922,0.071672,0.04414696,1.256106e-06,2.798986e-14,4.342517e-08,4.206366e-08,5.668236e-15,0.4,1.449923e-06,1.111327e-06
4,-0.4890470202326561,8.005538374990772e-11,-7.061861263664652e-07,-5.8848854077572476e-05,2.273448288891804e-16,4.5805043040318165e-17,0.0002554764898836828,0.07033348048037605,0.04258422411358696,5.987805303406582,5.1285261522320384,1.5e-12,5.667787322870914e-15,4.339279991797272e-08,4.206366255953103e-08,4.346487967947258e-08,4.206366255953103e-08,2.826221640109694e-06,0.00023553005186768567,4.235533880915047e-14,-4.621939018831232e-12,0.0163265306122449,8.545646247750375e-08,-0.4890329280667587,8.005465480003077e-11,1.272680190025976e-07,-5.900547185872364e-05,1.3807306494192253e-06,1.5751689144401194e-07,0.00015036778326669867,2.4021770495521526,0.24210729082419327,12.113786566160858,4.774101417329707,6.750000000000001e-13,2.833893661428995e-15,4.413076350083866e-08,7.251354030138218e-08,4.428789055960217e-08,7.251354028437353e-08,4.5,8.092718e-05,1.144251e-05,-1.423292e-05,1.347445e-07,0.01632653,5.987805,5.128526,0.07033348,0.04258422,2.826222e-06,4.235534e-14,4.346488e-08,4.206366e-08,5.667787e-15,1.4,1.449923e-06,1.111327e-06
5,-0.4890470202326561,1.0674051166439729e-10,-1.2554420493351136e-06,-7.846513883732242e-05,3.0311539885616127e-16,6.087466973239046e-17,0.0002554764898836828,0.06899496890309088,0.04102149299159337,5.986733991592731,5.127857299584652,1.5e-12,5.667338656087085e-15,4.3392485878475804e-08,4.2063662616588035e-08,4.3520533775429245e-08,4.2063662616588035e-08,5.024459553045292e-06,0.0003140400766116442,5.6722714828478106e-14,-4.608579269671725e-12,0.02448979591836735,8.545614849506384e-08,-0.48907872843943095,1.0673988519600405e-10,-1.0137008908534727e-07,-7.85898084414387e-05,1.2234030460421317e-06,1.692733882914647e-07,0.00019872800094919137,2.370490968012992,0.24313426655485412,12.148631935412045,4.8044177555889975,7.500000000000001e-13,2.8336693280435424e-15,4.0171958369026855e-08,6.812165222654979e-08,3.994233354991713e-08,6.81216522103297e-08,5.0,7.646395e-05,1.396497e-05,1.739604e-05,-1.020125e-06,0.0244898,5.986734,5.127857,0.06899497,0.04102149,5.02446e-06,5.672271e-14,4.352053e-08,4.206366e-08,5.667339e-15,1.4,1.449923e-06,1.111327e-06
6,-0.4890470202326561,1.3342563957704703e-10,-1.9616282690514957e-06,-9.808142365469372e-05,3.7888020899910084e-16,7.594410584204964e-17,0.0002554764898836828,0.06765646133817659,0.039458761869641645,5.985684058137668,5.127213448664516,1.5e-12,5.6668901110151276e-15,4.339217219484186e-08,4.206366268982654e-08,4.3592064185423564e-08,4.206366268982654e-08,7.850792324661482e-06,0.00039255010230447205,7.109325923664254e-14,-4.594542515027517e-12,0.0326530612244898,8.54558348846684e-08,-0.48907872843943095,1.3342501318785448e-10,-8.085636122947185e-07,-9.820858081130944e-05,1.2247572332388104e-06,1.6927338860474845e-07,0.00019872800094919137,2.3632739745046125,0.24131848922966373,12.110857427920749,4.8005421252377385,7.500000000000001e-13,2.8334450555075638e-15,4.017170384610927e-08,6.81216523452204e-08,3.9943260264746017e-08,6.812165232905402e-08,5.0,7.767054e-05,1.288889e-05,3.972376e-06,5.651082e-07,0.03265306,5.985684,5.127213,0.06765646,0.03945876,7.850792e-06,7.109326e-14,4.359206e-08,4.206366e-08,5.66689e-15,1.8,1.052435e-06,1.11132e-06
7,-0.4890470202326561,1.601107674873971e-10,-2.824744724054329e-06,-0.0001176977085440918,4.546401063509464e-16,9.101335136929567e-17,0.0002554764898836828,0.06631796266792377,0.03789603074775846,5.9846554921197805,5.126594599472252,1.5e-12,5.666441704495923e-15,4.339185875834398e-08,4.206366277924649e-08,4.367938844441614e-08,4.206366277924649e-08,1.1305210334671514e-05,0.0004710601291851213,8.547330881131735e-14,-4.579827804381956e-12,0.04081632653061224,8.545552153759048e-08,-0.4890329280667587,1.601100387091329e-10,-1.9950094193999456e-06,-0.00011785099598807209,1.3845110551041554e-06,1.575168923244452e-07,0.00015036778326669867,2.380551140959198,0.2366384374501501,11.999272750864492,4.7626114951140135,6.750000000000001e-13,2.8332208522350368e-15,4.4130072520589515e-08,7.251354068005189e-08,4.450394619350968e-08,7.251354066319004e-08,4.5,7.227865e-05,1.103681e-05,-2.139956e-06,-8.339655e-07,0.04081633,5.984655,5.126595,0.06631796,0.03789603,1.130521e-05,8.547331e-14,4.367939e-08,4.206366e-08,5.666442e-15,2.0,1.052435e-06,1.11132e-06
8,-0.4890470202326561,1.867958953949876e-10,-3.844791452366897e-06,-0.00013731399351992198,5.303947520985189e-16,1.0608253336907066e-16,0.0002554764898836828,0.06497947407664349,0.03633329962597042,5.983648281891188,5.126000752008418,1.5e-12,5.665993453460824e-15,4.339154547793455e-08,4.2063662884847916e-08,4.378240769635145e-08,4.2063662884847916e-08,1.538777530081605e-05,0.0005495701574924747,9.986381406915358e-14,-4.564436484300297e-12,0.0489795918367347,8.545520836278247e-08,-0.4890329280667587,1.8679516667391418e-10,-3.0162780074787716e-06,-0.00013746617085171078,1.3857711903322184e-06,1.5751689273909218e-07,0.00015036778326669867,2.3733423681775845,0.23481548632569102,11.96133131657901,4.758839851843094,6.750000000000001e-13,2.8329967267174873e-15,4.4129842727327433e-08,7.251354086208365e-08,4.458873705046371e-08,7.251354084527573e-08,4.5,7.436524e-05,1.191137e-05,-3.658752e-06,5.478962e-07,0.04897959,5.983648,5.126001,0.06497947,0.0363333,1.538778e-05,9.986381e-14,4.378241e-08,4.206366e-08,5.665993e-15,2.0001,1.052435e-06,1.11132e-06
9,-0.4890470202326561,2.1348102329935845e-10,-5.021768461487691e-06,-0.00015693027859658954,6.061436380220501e-16,1.2115146125896147e-16,0.0002554764898836828,0.06364099367012073,0.034770568504304496,5.98266242577651,5.125431906273516,1.5e-12,5.665545374711937e-15,4.339123235231416e-08,4.206366300663078e-08,4.3901007280224515e-08,4.206366300663078e-08,2.0098376840856788e-05,0.0006280801874656037,1.1427079494894115e-13,-4.548368000314495e-12,0.05714285714285715,8.545489535894494e-08,-0.48907872843943095,2.1348039714779366e-10,-3.871845119797599e-06,-0.00015706489841146482,1.2288197948280027e-06,1.6927338993512693e-07,0.00019872800094919137,2.3416221963328154,0.23587115725486132,11.99822296032938,4.789089537833222,7.500000000000001e-13,2.8327726873559686e-15,4.017094278135996e-08,6.812165285852774e-08,4.008242418659971e-08,6.812165284253673e-08,5.0,7.404591e-05,1.325342e-05,2.452798e-06,7.918521e-07,0.05714286,5.982662,5.125432,0.06364099,0.03477057,2.009838e-05,1.142708e-13,4.390101e-08,4.206366e-08,5.665545e-15,2.0001,1.052435e-06,1.11132e-06
