,Cdelta,Ct,Cx,Cxp,Cy,Cyp,Sdelta,alphacx,alphacy,betacx,betacy,charge,duration,ecnx,ecny,enx,eny,etax,etaxp,etay,etayp,s,total_ecn,CdeltaAve,CtAve,CxAve,CxpAve,CyAve,CypAve,SdeltaAve,alphacxAve,alphacyAve,betacxAve,betacyAve,chargeAve,durationAve,ecnxAve,ecnyAve,enxAve,enyAve,particlesAve,x,xp,y,yp,s,betacx,betacy,alphacx,alphacy,etax,etay,enx,eny,duration,s,Sxp,Syp
0,-0.4890470202326561,6.784203784900701e-30,8.470329472543004e-23,5.293955920339377e-23,-8.470329472543004e-23,-4.235164736271502e-23,0.0002554764898836828,0.07437910941883234,0.04724668990696011,5.991147475711856,5.130682712496894,1.5e-12,5.669133884541267e-15,4.3393743633916406e-08,4.206366255131302e-08,4.3393743633916406e-08,4.206366255131302e-08,8.909509409065696e-16,3.5644374413936374e-17,-7.356998879036467e-16,1.6578594588526406e-16,0.0,8.545740618522943e-08,-0.48907872843943095,-6.267851858412486e-16,1.1579021525082506e-06,-1.1472520116251487e-07,1.2179862972546395e-06,1.6927949687916884e-07,0.00019872800094919137,2.399419830499195,0.2503732064299856,12.300879674107664,4.820210784910582,7.500000000000001e-13,2.8345669422706336e-15,4.01729806226117e-08,6.8121651904426e-08,4.0172980622611275e-08,6.812165190442653e-08,5.0,4.720583e-05,3.385672e-06,4.706697e-06,-9.188102e-07,0.0,5.991147,5.130683,0.07437911,0.04724669,8.909509e-16,-7.356999e-16,4.339374e-08,4.206366e-08,5.669134e-15,0.0,1.04628e-06,1.111326e-06
1,-0.4890470202326561,6.784203784900701e-30,8.470329472543004e-23,5.293955920339377e-23,-8.470329472543004e-23,-4.235164736271502e-23,0.0002554764898836828,0.07437910941883234,0.04724668990696011,5.991147475711856,5.130682712496894,1.5e-12,5.669133884541267e-15,4.3393743633916406e-08,4.206366255131302e-08,4.3393743633916406e-08,4.206366255131302e-08,8.909509409065696e-16,3.5644374413936374e-17,-7.356998879036467e-16,1.6578594588526406e-16,0.0,8.545740618522943e-08,-0.48907872843943095,-6.267851858412486e-16,1.1579021525082506e-06,-1.1472520116251487e-07,1.2179862972546395e-06,1.6927949687916884e-07,0.00019872800094919137,2.399419830499195,0.2503732064299856,12.300879674107664,4.820210784910582,7.500000000000001e-13,2.8345669422706336e-15,4.01729806226117e-08,6.8121651904426e-08,4.0172980622611275e-08,6.812165190442653e-08,5.0,2.706224e-05,4.924766e-06,-3.633431e-06,1.542598e-06,0.0,5.991147,5.130683,0.07437911,0.04724669,8.909509e-16,-7.356999e-16,4.339374e-08,4.206366e-08,5.669134e-15,0.0,1.04628e-06,1.111326e-06
2,-0.4890470202326561,2.668512791725141e-11,-7.730496706472526e-08,-1.9326245964424146e-05,7.466578489387713e-17,1.5433639101154838e-17,0.0002554764898836828,0.07301090595411146,0.04570930601613718,5.990011418541706,5.129938868701989,1.5e-12,5.6686915980187205e-15,4.339343365898491e-08,4.2063662494691603e-08,4.340121460058005e-08,4.2063662494691603e-08,3.0935873817474595e-07,7.734918606340703e-05,1.3415908851638293e-14,-4.577926137402112e-12,0.0,8.545709615367651e-08,-0.48907872843943095,2.6684501210094323e-11,1.079669636677434e-06,-1.9443416215836864e-05,1.2193404851727961e-06,1.6927347806897632e-07,0.00019872800094919137,2.39214187174884,0.24858124146843058,12.26264322638083,4.816218956002196,7.500000000000001e-13,2.834345799010976e-15,4.0172729032969277e-08,6.812165202581823e-08,4.008098979583106e-08,6.812165200969317e-08,5.0,3.611376e-05,3.501149e-06,-4.093087e-06,4.00525e-07,0.0,5.990011,5.129939,0.07301091,0.04570931,3.093587e-07,1.341591e-14,4.340121e-08,4.206366e-08,5.668692e-15,0.0,1.04628e-06,1.111326e-06
3,-0.4890470202326561,5.3370255834056374e-11,-3.092198989333368e-07,-3.8652491942626455e-05,1.493270805131338e-16,3.0280898468749203e-17,0.0002554764898836828,0.07167230943972117,0.0441465749505086,5.988896716768819,5.129220018774199,1.5e-12,5.668249381295271e-15,4.339312369430534e-08,4.2063662518666884e-08,4.342423627872964e-08,4.2063662518666884e-08,1.237546904345465e-06,0.00015469839112762515,2.7564982880110794e-14,-4.5661132748824496e-12,0.00816326530612245,8.545678621297223e-08,-0.48907872843943095,5.3369629204926557e-11,8.468075412378467e-07,-3.877211296450985e-05,1.2206946730909236e-06,1.6927347818382925e-07,0.00019872800094919137,2.3849246969558067,0.24676546444045575,12.224522202884128,4.812256179653685,7.500000000000001e-13,2.8341246906476354e-15,4.0172477221639545e-08,6.812165206467622e-08,4.0012102274368895e-08,6.812165204859703e-08,5.0,2.573507e-05,4.133997e-06,-7.697721e-07,-1.209823e-06,0.008163265,5.988897,5.12922,0.07167231,0.04414657,1.237547e-06,2.756498e-14,4.342424e-08,4.206366e-08,5.668249e-15,0.4,1.439684e-06,1.111327e-06
4,-0.4890470202326561,8.005538374996848e-11,-6.957447690010345e-07,-5.797873794838033e-05,2.2398303982482277e-16,4.512781902316467e-17,0.0002554764898836828,0.07033371649336718,0.0425838438848689,5.987803370142288,5.128526170629228,1.5e-12,5.667807250698771e-15,4.339281390176017e-08,4.206366255834869e-08,4.346277961579464e-08,4.206366255834869e-08,2.784541846658597e-06,0.00023204759664204722,4.1714690586350656e-14,-4.553642813259711e-12,0.0163265306122449,8.545647646010885e-08,-0.48907872843943095,8.005475719886567e-11,4.593158936332602e-07,-5.8100809740830434e-05,1.222048861008997e-06,1.6927347836185949e-07,0.00019872800094919137,2.3777076083404936,0.2449496874124948,12.186516483408855,4.808322453946572,7.500000000000001e-13,2.8339036253493856e-15,4.017222540932304e-08,6.812165212898067e-08,3.996617914824098e-08,6.812165211294966e-08,5.0,3.147395e-05,4.343509e-06,-1.423292e-05,1.347444e-07,0.01632653,5.987803,5.128526,0.07033372,0.04258384,2.784542e-06,4.171469e-14,4.346278e-08,4.206366e-08,5.667807e-15,1.4,1.439684e-06,1.111327e-06
5,-0.4890470202326561,1.0674051166454128e-10,-1.236879625259619e-06,-7.73049839954615e-05,2.9863323931247044e-16,5.99746548742854e-17,0.0002554764898836828,0.06899513421572323,0.04102111281924371,5.986731436867406,5.1278573242677945,1.5e-12,5.667365222659743e-15,4.33925046591563e-08,4.206366261373698e-08,4.351679933322056e-08,4.206366261373698e-08,4.950338242509853e-06,0.00030939680283517066,5.5867883520310996e-14,-4.540515227792221e-12,0.02448979591836735,8.545616727289328e-08,-0.48907872843943095,1.0673988519146637e-10,-8.280533611330035e-08,-7.74295065585816e-05,1.223403048926995e-06,1.6927347860306726e-07,0.00019872800094919137,2.3704904340327926,0.24313391038457777,12.148625854209438,4.804417778885243,7.500000000000001e-13,2.8336826113298714e-15,4.017197426687142e-08,6.812165221873158e-08,3.994303934618125e-08,6.812165220275105e-08,5.0,2.700251e-05,6.868796e-06,1.739605e-05,-1.020124e-06,0.0244898,5.986731,5.127857,0.06899513,0.04102111,4.950338e-06,5.586788e-14,4.35168e-08,4.206366e-08,5.667365e-15,1.4,1.439684e-06,1.111327e-06
6,-0.4890470202326561,1.334256395773283e-10,-1.932624423147555e-06,-9.663123009764579e-05,3.732784413057293e-16,7.482130014299301e-17,0.0002554764898836828,0.06765655199259271,0.03945838175365933,5.985680860789583,5.127213479690556,1.5e-12,5.666923313450379e-15,4.339219562234175e-08,4.2063662684831786e-08,4.358623322128156e-08,4.2063662684831786e-08,7.734925489323862e-06,0.00038674600993557524,7.002741323194492e-14,-4.526730439270259e-12,0.0326530612244898,8.545585830717354e-08,-0.4890329280667587,1.3342491073763572e-10,-1.1016600586944822e-06,-9.678570977814295e-05,1.3832509239538416e-06,1.5751699407767668e-07,0.00015036778326669867,2.3877594069483368,0.23846103523888781,12.037323035637671,4.766412332815887,6.750000000000001e-13,2.833461656712265e-15,4.4130319519146915e-08,7.251354051422467e-08,4.441994064860651e-08,7.2513540497561e-08,4.5,2.822766e-05,5.793828e-06,3.972374e-06,5.651081e-07,0.03265306,5.985681,5.127213,0.06765655,0.03945838,7.734925e-06,7.002741e-14,4.358623e-08,4.206366e-08,5.666923e-15,1.8,1.054567e-06,1.11132e-06
7,-0.4890470202326561,1.6011076748788313e-10,-2.7829792058959573e-06,-0.00011595747626870897,4.47918137584831e-16,8.966788188422957e-17,0.0002554764898836828,0.06631798385681617,0.03789565068814149,5.984651652996002,5.126594636898115,1.5e-12,5.666481539653067e-15,4.3391886788325675e-08,4.206366277163305e-08,4.367100352414102e-08,4.206366277163305e-08,1.1138373512529122e-05,0.0004640952181716992,8.419423023790347e-14,-4.51228813085494e-12,0.04081632653061224,8.545554955995872e-08,-0.48907872843943095,1.6011014117087168e-10,-1.6309364976553634e-06,-0.00011608690037350777,1.2261114247626726e-06,1.6927347927501524e-07,0.00019872800094919137,2.356055917853701,0.23950235632899664,12.07318966678326,4.796695580717155,7.500000000000001e-13,2.8332407698265336e-15,4.017147268162084e-08,6.812165247457264e-08,3.9964180090839735e-08,6.812165245869995e-08,5.0,2.288137e-05,3.953228e-06,-2.139952e-06,-8.339654e-07,0.04081633,5.984652,5.126595,0.06631798,0.03789565,1.113837e-05,8.419423e-14,4.3671e-08,4.206366e-08,5.666482e-15,2.0,1.054567e-06,1.11132e-06
8,-0.4890470202326561,1.8679589539575937e-10,-3.787943941777333e-06,-0.00013528372252242677,5.225524975563649e-16,1.0451420951558197e-16,0.0002554764898836828,0.06497942118836307,0.03633291962271658,5.983643805643362,5.126000795891014,1.5e-12,5.666039917436602e-15,4.339157815053136e-08,4.2063662874140784e-08,4.3771016986628424e-08,4.2063662874140784e-08,1.5160398683535864e-05,0.0005414444277721503,9.837245344367448e-14,-4.497188460965709e-12,0.0489795918367347,8.545524102467214e-08,-0.4890329280667587,1.867951666687642e-10,-2.9594337675231337e-06,-0.00013543601480329093,1.385771196041279e-06,1.5751699482443032e-07,0.00015036778326669867,2.373341288869397,0.23481513357781958,11.961322494325374,4.758839892812049,6.750000000000001e-13,2.8330199587053763e-15,4.412986674279021e-08,7.251354084053542e-08,4.4579704118372945e-08,7.251354082397513e-08,4.5,2.481833e-05,4.802932e-06,-3.658756e-06,5.478961e-07,0.04897959,5.983644,5.126001,0.06497942,0.03633292,1.51604e-05,9.837245e-14,4.377102e-08,4.206366e-08,5.66604e-15,2.0001,1.054567e-06,1.11132e-06
9,-0.4890470202326561,2.134810233005105e-10,-4.947518607680553e-06,-0.000154609968872575,5.971813518137418e-16,1.1936043126781593e-16,0.0002554764898836828,0.06364086970584946,0.03477018855741046,5.982657326010353,5.125431956669743,1.5e-12,5.665598463422145e-15,4.339126972919382e-08,4.2063662992354966e-08,4.388616537417098e-08,4.2063662992354966e-08,1.9801327057195148e-05,0.0006187936389654334,1.1256398388256002e-13,-4.481431667231727e-12,0.05714285714285715,8.545493272154879e-08,-0.48907872843943095,2.1348039713958064e-10,-3.7975859009999533e-06,-0.0001547442945195523,1.2288198005977738e-06,1.6927348019967285e-07,0.00019872800094919137,2.341620765591217,0.2358708022739554,11.998212468144578,4.789089585183188,7.500000000000001e-13,2.8327992317110724e-15,4.017097314024015e-08,6.812165283219919e-08,4.007329832980461e-08,6.81216528164435e-08,5.0,2.465921e-05,6.168842e-06,2.452795e-06,7.91852e-07,0.05714286,5.982657,5.125432,0.06364087,0.03477019,1.980133e-05,1.12564e-13,4.388617e-08,4.206366e-08,5.665598e-15,2.0001,1.054567e-06,1.11132e-06
