,Cdelta,Ct,Cx,Cxp,Cy,Cyp,Sdelta,alphacx,alphacy,betacx,betacy,charge,duration,ecnx,ecny,enx,eny,etax,etaxp,etay,etayp,s,total_ecn,CdeltaAve,CtAve,CxAve,CxpAve,CyAve,CypAve,SdeltaAve,alphacxAve,alphacyAve,betacxAve,betacyAve,chargeAve,durationAve,ecnxAve,ecnyAve,enxAve,enyAve,particlesAve,x,xp,y,yp,s,betacx,betacy,alphacx,alphacy,etax,etay,enx,eny,duration,s,Sxp,Syp
0,-0.4890470202326561,6.784203784900701e-30,8.470329472543004e-23,5.293955920339377e-23,-8.470329472543004e-23,-4.235164736271502e-23,0.0002554764898836828,0.07437910941883234,0.04724668990696011,5.991147475711856,5.130682712496894,1.5e-12,5.669133884541267e-15,4.3393743633916406e-08,4.206366255131302e-08,4.3393743633916406e-08,4.206366255131302e-08,8.909509409065696e-16,3.5644374413936374e-17,-7.356998879036467e-16,1.6578594588526406e-16,0.0,8.545740618522943e-08,-0.48907872843943095,-6.267851858412486e-16,1.1579021525082506e-06,-1.1472520116251487e-07,1.2179862972546395e-06,1.6927949687916884e-07,0.00019872800094919137,2.399419830499195,0.2503732064299856,12.300879674107664,4.820210784910582,7.500000000000001e-13,2.8345669422706336e-15,4.01729806226117e-08,6.8121651904426e-08,4.0172980622611275e-08,6.812165190442653e-08,5.0,-3.184482e-05,-7.946303e-06,4.706705e-06,-9.1881e-07,0.0,5.991147,5.130683,0.07437911,0.04724669,8.909509e-16,-7.356999e-16,4.339374e-08,4.206366e-08,5.669134e-15,0.0,1.04628e-06,1.111326e-06
1,-0.4890470202326561,6.784203784900701e-30,8.470329472543004e-23,5.293955920339377e-23,-8.470329472543004e-23,-4.235164736271502e-23,0.0002554764898836828,0.07437910941883234,0.04724668990696011,5.991147475711856,5.130682712496894,1.5e-12,5.669133884541267e-15,4.3393743633916406e-08,4.206366255131302e-08,4.3393743633916406e-08,4.206366255131302e-08,8.909509409065696e-16,3.5644374413936374e-17,-7.356998879036467e-16,1.6578594588526406e-16,0.0,8.545740618522943e-08,-0.48907872843943095,-6.267851858412486e-16,1.1579021525082506e-06,-1.1472520116251487e-07,1.2179862972546395e-06,1.6927949687916884e-07,0.00019872800094919137,2.399419830499195,0.2503732064299856,12.300879674107664,4.820210784910582,7.500000000000001e-13,2.8345669422706336e-15,4.01729806226117e-08,6.8121651904426e-08,4.0172980622611275e-08,6.812165190442653e-08,5.0,-5.207722e-05,-6.42622e-06,-3.633443e-06,1.542597e-06,0.0,5.991147,5.130683,0.07437911,0.04724669,8.909509e-16,-7.356999e-16,4.339374e-08,4.206366e-08,5.669134e-15,0.0,1.04628e-06,1.111326e-06
2,-0.4890470202326561,2.6685127917254938e-11,-7.544870359633193e-08,-1.8862184030204595e-05,7.287329377089758e-17,1.5062956307612674e-17,0.0002554764898836828,0.07301150735500753,0.04570869746980901,5.990010362366584,5.12993887829502,1.5e-12,5.668702228565906e-15,4.339344095728081e-08,4.206366249586713e-08,4.340085274352375e-08,4.206366249586713e-08,3.019932463882434e-07,7.549187693277404e-05,1.3075623890566579e-14,-4.468004906648322e-12,0.0,8.545710345314793e-08,-0.48907872843943095,2.6684501208225225e-11,1.0815261226150936e-06,-1.897929556834821e-05,1.2193404863267388e-06,1.6927362259194232e-07,0.00019872800094919137,2.392142987943495,0.24858067016870702,12.262641325351547,4.816218965235795,7.500000000000001e-13,2.834351114282953e-15,4.0172734774636035e-08,6.812165202260517e-08,4.00829302654074e-08,6.812165200686728e-08,5.0,-4.30307e-05,-7.842104e-06,-4.093091e-06,4.005248e-07,0.0,5.99001,5.129939,0.07301151,0.0457087,3.019932e-07,1.307562e-14,4.340085e-08,4.206366e-08,5.668702e-15,0.0,1.04628e-06,1.111326e-06
3,-0.4890470202326561,5.3370255834084615e-11,-3.0179491342810203e-07,-3.772436807321858e-05,1.457414206408169e-16,2.955363598023666e-17,0.0002554764898836828,0.07167279634328107,0.044145966494368125,5.988894631834859,5.129220038239735,1.5e-12,5.668270640315227e-15,4.3393138493737485e-08,4.206366251871453e-08,4.342277535985965e-08,4.206366251871453e-08,1.2079484229594349e-06,0.00015098377239966185,2.6885363474618408e-14,-4.4564987441680616e-12,0.00816326530612245,8.545680101245201e-08,-0.48907872843943095,5.3369629201209556e-11,8.542334518958031e-07,-3.784387153120756e-05,1.2206946753988084e-06,1.6927362270181663e-07,0.00019872800094919137,2.384925353230239,0.24676489361649173,12.224518064410393,4.812256198152297,7.500000000000001e-13,2.8341353201576136e-15,4.017248899537524e-08,6.812165205963547e-08,4.0014896826118e-08,6.81216520439423e-08,5.0,-5.34432e-05,-7.235464e-06,-7.697631e-07,-1.209823e-06,0.008163265,5.988895,5.12922,0.0716728,0.04414597,1.207948e-06,2.688536e-14,4.342278e-08,4.206366e-08,5.668271e-15,0.4,1.423372e-06,1.111327e-06
4,-0.4890470202326561,8.005538375006379e-11,-6.790385526802242e-07,-5.658655214184669e-05,2.1860429590646324e-16,4.404420977374224e-17,0.0002554764898836828,0.07033408882678951,0.04258323551891693,5.987800264460624,5.128526200056658,1.5e-12,5.6678391353836084e-15,4.3392836228694526e-08,4.206366255652316e-08,4.345948476053537e-08,4.206366255652316e-08,2.7177573967842145e-06,0.0002264756682849298,4.069700409197232e-14,-4.444366270424488e-12,0.0163265306122449,8.545649878521769e-08,-0.48907872843943095,8.005475719334305e-11,4.7602421673730887e-07,-5.6708447519772176e-05,1.222048864470828e-06,1.6927362287187075e-07,0.00019872800094919137,2.377707710733414,0.24494911706429023,12.186509902248547,4.808322481787567,7.500000000000001e-13,2.8339195676918042e-15,4.017224334995114e-08,6.812165212090484e-08,3.996875323068911e-08,6.812165210525854e-08,5.0,-4.758296e-05,-7.037919e-06,-1.423292e-05,1.347442e-07,0.01632653,5.9878,5.128526,0.07033409,0.04258324,2.717757e-06,4.0697e-14,4.345948e-08,4.206366e-08,5.667839e-15,1.4,1.423372e-06,1.111327e-06
5,-0.4890470202326561,1.0674051166476718e-10,-1.2071796705626001e-06,-7.544873624889598e-05,2.914621736777208e-16,5.853452945736365e-17,0.0002554764898836828,0.06899538858241433,0.04102050454348005,5.986727289913261,5.1278573637464655,1.5e-12,5.6674077294034704e-15,4.339253435299467e-08,4.206366260929305e-08,4.351093950599192e-08,4.206366260929305e-08,4.831515462663509e-06,0.00030196756480103346,5.450832787044254e-14,-4.431607723046763e-12,0.02448979591836735,8.545619696228772e-08,-0.48907872843943095,1.0673988518420158e-10,-5.3101630781489276e-08,-7.557302354685587e-05,1.2234030535427749e-06,1.692736231021047e-07,0.00019872800094919137,2.3704900221362877,0.24313334051213117,12.148616869370402,4.804417816145786,7.500000000000001e-13,2.8337038647017352e-15,4.017199814246221e-08,6.812165220641322e-08,3.99443338333002e-08,6.8121652190816e-08,5.0,-5.212922e-05,-4.484147e-06,1.739606e-05,-1.020124e-06,0.0244898,5.986727,5.127857,0.06899539,0.0410205,4.831515e-06,5.450833e-14,4.351094e-08,4.206366e-08,5.667408e-15,1.4,1.423372e-06,1.111327e-06
6,-0.4890470202326561,1.3342563957776955e-10,-1.8862182710478382e-06,-9.431092040717353e-05,3.6431471514141065e-16,7.302474326186664e-17,0.0002554764898836828,0.06765669745425497,0.039457773568082215,5.985675691243195,5.127213529309792,1.5e-12,5.666976437910299e-15,4.339223273269543e-08,4.2063662677024134e-08,4.357708311168613e-08,4.2063662677024134e-08,7.549257938456587e-06,0.00037745946216042133,6.832693894323739e-14,-4.41822326045433e-12,0.0326530612244898,8.545589540971956e-08,-0.48907872843943095,1.3342501317336106e-10,-7.33144093344354e-07,-9.44375996252724e-05,1.224757242614628e-06,1.6927362339251863e-07,0.00019872800094919137,2.3632721595223414,0.24131756396004356,12.110838580199363,4.80054220123107,7.500000000000001e-13,2.8334882189551495e-15,4.0171753475163435e-08,6.812165231616061e-08,3.994143571252219e-08,6.812165230061464e-08,5.0,-5.088807e-05,-5.560108e-06,3.97237e-06,5.65108e-07,0.03265306,5.985676,5.127214,0.0676567,0.03945777,7.549258e-06,6.832694e-14,4.357708e-08,4.206366e-08,5.666976e-15,1.8,1.056521e-06,1.11132e-06
7,-0.4890470202326561,1.6011076748864566e-10,-2.716154281322933e-06,-0.00011317310462948633,4.371620050008275e-16,8.75147876597802e-17,0.0002554764898836828,0.06631801007655429,0.03789504259274848,5.984645443749768,5.126594696747208,1.5e-12,5.666545276633451e-15,4.339193121972442e-08,4.206366275971645e-08,4.365784463386061e-08,4.206366275971645e-08,1.0870954373773216e-05,0.0004529513605755912,8.215188679370583e-14,-4.404212724227746e-12,0.04081632653061224,8.545559397944087e-08,-0.48907872843943095,1.6011014116039738e-10,-1.5641031015709105e-06,-0.00011330217576783551,1.2261114316863657e-06,1.6927362374311245e-07,0.00019872800094919137,2.3560542257421315,0.23950178740805644,12.073175125670673,4.7966956370474705,7.500000000000001e-13,2.8332726383167254e-15,4.017150898270596e-08,6.812165245014697e-08,3.9959820360276045e-08,6.812165243465443e-08,5.0,-5.609407e-05,-7.395407e-06,-2.139946e-06,-8.339652e-07,0.04081633,5.984645,5.126595,0.06631801,0.03789504,1.087095e-05,8.215189e-14,4.365784e-08,4.206366e-08,5.666545e-15,2.0,1.056521e-06,1.11132e-06
8,-0.4890470202326561,1.8679589539697026e-10,-3.696987795161985e-06,-0.00013203528892864153,5.100040432559714e-16,1.020046414752806e-16,0.0002554764898836828,0.06497933447925013,0.03633231161750355,5.983636613080931,5.126000866059231,1.5e-12,5.666114260992089e-15,4.3391630243386973e-08,4.2063662857369936e-08,4.3753139613042964e-08,4.2063662857369936e-08,1.479661127092544e-05,0.0005284432602589612,9.598950819952145e-14,-4.389575797528129e-12,0.0489795918367347,8.545529310075691e-08,-0.48907872843943095,1.8679526914488642e-10,-2.5459787565309053e-06,-0.00013216675198735901,1.2274656207579652e-06,1.6927362415388608e-07,0.00019872800094919137,2.3488364966450774,0.23768601085619875,12.035627803045367,4.792878123598977,7.500000000000001e-13,2.8330571304960445e-15,4.017126465859615e-08,6.812165260837224e-08,3.999921656311067e-08,6.812165259293536e-08,5.0,-5.444025e-05,-6.568258e-06,-3.658761e-06,5.478959e-07,0.04897959,5.983637,5.126001,0.06497933,0.03633231,1.479661e-05,9.598951e-14,4.375314e-08,4.206366e-08,5.666114e-15,2.0001,1.056521e-06,1.11132e-06
9,-0.4890470202326561,2.134810233023181e-10,-4.8287187934982704e-06,-0.00015089747331744613,5.828407452035476e-16,1.1649443176330998e-16,0.0002554764898836828,0.06364066880214901,0.03476958064237223,5.982649117720053,5.125432037246325,1.5e-12,5.665683406650947e-15,4.3391329224011505e-08,4.2063662969984614e-08,4.3862868888042337e-08,4.2063662969984614e-08,1.9326229683832186e-05,0.0006039351614230089,1.0983758528849849e-13,-4.3743126387749184e-12,0.05714285714285715,8.545499219399612e-08,-0.48907872843943095,2.1348039712640417e-10,-3.678771035722496e-06,-0.00015103132829665672,1.2288198098294055e-06,1.6927362462483966e-07,0.00019872800094919137,2.341618456302329,0.23587023430449916,11.998194689338826,4.789089660889515,7.500000000000001e-13,2.8328417033254733e-15,4.017102095106367e-08,6.812165279083648e-08,4.0059322869354567e-08,6.812165277545741e-08,5.0,-5.434081e-05,-5.165326e-06,2.452789e-06,7.918519e-07,0.05714286,5.982649,5.125432,0.06364067,0.03476958,1.932623e-05,1.098376e-13,4.386287e-08,4.206366e-08,5.665683e-15,2.0001,1.056521e-06,1.11132e-06
10,-0.4890470202326561,2.4016615120426384e-10,-6.111347234562272e-06,-0.00016975965780870718,6.556721108435561e-16,1.3098405264474988e-16,0.0002554764898836828,0.06230200764207586,0.03320684966737941,5.981682997956967,5.1248882103089,1.5e-12,5.665252729223058e-15,4.3391028483364364e-08,4.206366309756044e-08,4.398692098861058e-08,4.206366309756044e-08,2.4459633446464696e-05,0.0006794270642801368,1.2370213799942687e-13,-4.358423723226441e-12,0.0653061224489796,8.54546915809248e-08,-0.48907872843943095,2.401655251045264e-10,-4.962479891794865e-06,-0.00016989590470854233,1.230173998900665e-06,1.6927362515597315e-07,0.00019872800094919137,2.334400337951718,0.23405445775298656,11.960876656216659,4.785330248922942,7.500000000000001e-13,2.832626364611529e-15,4.0170777550720845e-08,6.812165299753963e-08,4.0139809119067656e-08,6.812165298222054e-08,5.0,,,,,0.06530612,5.981683,5.124888,0.06230201,0.03320685,2.445963e-05,1.237021e-13,4.398692e-08,4.206366e-08,5.665253e-15,2.4001,1.490652e-06,1.111309e-06
11,-0.4890470202326561,2.6685127910238235e-10,-7.5448731440197405e-06,-0.00018862184241523168,7.284990719122388e-16,1.45473461767953e-16,0.0002554764898836828,0.06096335794460127,0.03164411869254956,5.980738248072058,5.1243693852473085,1.5e-12,5.664822244373155e-15,4.3390727942012496e-08,4.2063663240097445e-08,4.4125171363287565e-08,4.2063663240097445e-08,3.0197025067725567e-05,0.0007549189690428104,1.3758221581565554e-13,-4.341908496414651e-12,0.07346938775510205,8.545439118210995e-08,-0.48907872843943095,2.6685065307882907e-10,-6.3971053512708495e-06,-0.00018876048123582962,1.2315281879717224e-06,1.6927362574728648e-07,0.00019872800094919137,2.327182174196621,0.23223868120168978,11.92367363515453,4.781599887703058,7.500000000000001e-13,2.8324111221865777e-15,4.017053452934771e-08,6.812165322848165e-08,4.024031988952931e-08,6.812165321322475e-08,5.0,,,,,0.07346939,5.980738,5.124369,0.06096336,0.03164412,3.019703e-05,1.375822e-13,4.412517e-08,4.206366e-08,5.664822e-15,3.4001,1.490652e-06,1.111309e-06
12,-0.4890470202326561,2.935364069962483e-10,-9.129296556381946e-06,-0.00020748402714982684,8.013204425634697e-16,1.59962743836214e-16,0.0002554764898836828,0.059624713833676894,0.030081387717907904,5.979814867280215,5.123875562061849,1.5e-12,5.664391967559177e-15,4.339042762560142e-08,4.2063663397595565e-08,4.427748345331188e-08,4.2063663397595565e-08,3.6538271720238765e-05,0.0008304108759235517,1.51482254481556e-13,-4.324767195968709e-12,0.08163265306122448,8.545409102319698e-08,-0.48907872843943095,2.93535781048888e-10,-7.982647451235675e-06,-0.00020762505789133243,1.232882377042554e-06,1.692736263987796e-07,0.00019872800094919137,2.3199638804628524,0.23042290465063808,11.886585469570589,4.777898577233594,7.500000000000001e-13,2.8321959837795885e-15,4.017029195006938e-08,6.812165348366253e-08,4.03604772263585e-08,6.812165346847e-08,5.0,,,,,0.08163265,5.979815,5.123876,0.05962471,0.03008139,3.653827e-05,1.514823e-13,4.427748e-08,4.206366e-08,5.664392e-15,3.4001,1.490652e-06,1.111309e-06
13,-0.4890470202326561,3.202215348854365e-10,-1.0864617429374556e-05,-0.00022634621202529968,8.741363075005434e-16,1.7445192002535663e-16,0.0002554764898836828,0.058286080644360264,0.028518656743478924,5.978912885759143,5.123406740752763,1.5e-12,5.663961914600952e-15,4.3390127725255825e-08,4.206366357005485e-08,4.4443709394433876e-08,4.206366357005485e-08,4.348356853923784e-05,0.0009059027851347842,1.654047887081977e-13,-4.306999663469176e-12,0.08979591836734695,8.545379129531068e-08,-0.48907872843943095,3.202209090142792e-10,-9.719106148125872e-06,-0.00022648963468786457,1.2342365661131408e-06,1.692736271104527e-07,0.00019872800094919137,2.3127453947309897,0.22860712809985995,11.849612090129453,4.7742263175182185,7.500000000000001e-13,2.831980957300476e-15,4.0170050204102096e-08,6.812165376308229e-08,4.049988340721003e-08,6.812165374795629e-08,5.0,,,,,0.08979592,5.978913,5.123407,0.05828608,0.02851866,4.348357e-05,1.654048e-13,4.444371e-08,4.206366e-08,5.663962e-15,3.8001,1.05349e-06,1.111325e-06
