,betax_in,betay_in,angleb1,angleb2,angleb3,angleb4,divergence,emittence,centroid
1140,5.7598,4.5713,0.0009611111111111112,-0.0009904040404040404,-0.0009904040404040404,0.0009611111111111112,1.9873683e-06,3.88950147118886e-09,0.0001319878610403
1141,5.7598,4.5713,0.0009611111111111112,-0.0009914141414141414,-0.0009914141414141414,0.0009611111111111112,1.9903195000000002e-06,4.051113150233141e-09,8.913886534546179e-05
1142,5.7598,4.5713,0.0009611111111111112,-0.0009924242424242426,-0.0009924242424242426,0.0009611111111111112,1.9923025e-06,4.200436500620187e-09,7.265895385805329e-05
1143,5.7598,4.5713,0.0009611111111111112,-0.0009934343434343435,-0.0009934343434343435,0.0009611111111111112,1.9970601e-06,3.940479508749066e-09,0.0001086404114156
1144,5.7598,4.5713,0.0009611111111111112,-0.0009944444444444445,-0.0009944444444444445,0.0009611111111111112,1.9909997999999998e-06,3.939621534987251e-09,2.9517993090049016e-05
1145,5.7598,4.5713,0.0009611111111111112,-0.0009954545454545455,-0.0009954545454545455,0.0009611111111111112,1.9870013000000003e-06,3.8903451649620665e-09,0.0001418847698227
1146,5.7598,4.5713,0.0009611111111111112,-0.0009964646464646464,-0.0009964646464646464,0.0009611111111111112,1.993274e-06,3.925036833430858e-09,7.567547747932842e-05
1147,5.7598,4.5713,0.0009611111111111112,-0.0009974747474747476,-0.0009974747474747476,0.0009611111111111112,1.9974031e-06,3.976107906063525e-09,0.0001317123221321
1148,5.7598,4.5713,0.0009611111111111112,-0.0009984848484848486,-0.0009984848484848486,0.0009611111111111112,1.9911058e-06,3.9666793428266695e-09,1.962887021628353e-05
1149,5.7598,4.5713,0.0009611111111111112,-0.0009994949494949495,-0.0009994949494949495,0.0009611111111111112,1.9933579e-06,3.925606554705151e-09,5.589129019847854e-05
1150,5.7598,4.5713,0.0009611111111111112,-0.0010005050505050505,-0.0010005050505050505,0.0009611111111111112,1.9972961e-06,3.965465044633615e-09,0.0001251201807024
1151,5.7598,4.5713,0.0009611111111111112,-0.0010015151515151517,-0.0010015151515151517,0.0009611111111111112,1.9909997999999998e-06,3.939621534987251e-09,2.9517993090049016e-05
1152,5.7598,4.5713,0.0009611111111111112,-0.0010025252525252526,-0.0010025252525252526,0.0009611111111111112,1.9974741e-06,3.9749954391510624e-09,0.0001350083195245
1153,5.7598,4.5713,0.0009611111111111112,-0.0010035353535353536,-0.0010035353535353536,0.0009611111111111112,1.9912617e-06,4.084686608099022e-09,6.741059796405638e-06
1154,5.7598,4.5713,0.0009611111111111112,-0.0010045454545454546,-0.0010045454545454546,0.0009611111111111112,1.9908117e-06,4.119753434754291e-09,2.6518975164250605e-05
1155,5.7598,4.5713,0.0009611111111111112,-0.0010055555555555555,-0.0010055555555555555,0.0009611111111111112,1.9923025e-06,4.200436500620187e-09,7.265895385805329e-05
1156,5.7598,4.5713,0.0009611111111111112,-0.0010065656565656567,-0.0010065656565656567,0.0009611111111111112,1.9897584e-06,3.963978607179601e-09,9.573614857796268e-05
1157,5.7598,4.5713,0.0009611111111111112,-0.0010075757575757577,-0.0010075757575757577,0.0009611111111111112,1.992959e-06,3.929401424851885e-09,7.2377168621653e-05
1158,5.7598,4.5713,0.0009611111111111112,-0.0010085858585858587,-0.0010085858585858587,0.0009611111111111112,1.9872563e-06,3.876096722185724e-09,0.0001352843122465
1159,5.7598,4.5713,0.0009611111111111112,-0.0010095959595959596,-0.0010095959595959596,0.0009611111111111112,1.9912227e-06,4.086684058996143e-09,1.0037755982285014e-05
1160,5.7598,4.5713,0.0009611111111111112,-0.0010106060606060608,-0.0010106060606060608,0.0009611111111111112,1.9974031e-06,3.976107906063525e-09,0.0001317123221321
1161,5.7598,4.5713,0.0009611111111111112,-0.0010116161616161618,-0.0010116161616161618,0.0009611111111111112,1.9928705e-06,4.191640320143038e-09,6.606662988421376e-05
1162,5.7598,4.5713,0.0009611111111111112,-0.0010126262626262627,-0.0010126262626262627,0.0009611111111111112,1.9881874e-06,3.874101334029103e-09,0.000112218785482
1163,5.7598,4.5713,0.0009611111111111112,-0.0010136363636363637,-0.0010136363636363637,0.0009611111111111112,1.9909095e-06,4.096229306065603e-09,8.254642926178719e-05
1164,5.7598,4.5713,0.0009611111111111112,-0.0010146464646464647,-0.0010146464646464647,0.0009611111111111112,1.9909095e-06,4.096229306065603e-09,8.254642926178719e-05
1165,5.7598,4.5713,0.0009611111111111112,-0.0010156565656565658,-0.0010156565656565658,0.0009611111111111112,1.9883884e-06,3.8872162583896245e-09,0.0001089225544068
1166,5.7598,4.5713,0.0009611111111111112,-0.0010166666666666668,-0.0010166666666666668,0.0009611111111111112,1.9925635e-06,4.189980283081591e-09,6.936270650840188e-05
1167,5.7598,4.5713,0.0009611111111111112,-0.0010176767676767678,-0.0010176767676767678,0.0009611111111111112,1.9909095e-06,4.096229306065603e-09,8.254642926178719e-05
1168,5.7598,4.5713,0.0009611111111111112,-0.0010186868686868687,-0.0010186868686868687,0.0009611111111111112,1.9909977e-06,4.117780923534832e-09,1.9927595514453597e-05
1169,5.7598,4.5713,0.0009611111111111112,-0.0010196969696969697,-0.0010196969696969697,0.0009611111111111112,1.9913807e-06,4.119271388825685e-09,1.6630981648531852e-05
1170,5.7598,4.5713,0.0009611111111111112,-0.0010207070707070709,-0.0010207070707070709,0.0009611111111111112,1.9877382e-06,3.928153946455588e-09,0.0001649560742686
1171,5.7598,4.5713,0.0009611111111111112,-0.0010217171717171718,-0.0010217171717171718,0.0009611111111111112,1.9911827e-06,4.099664842419246e-09,1.3334573479404276e-05
1172,5.7598,4.5713,0.0009611111111111112,-0.0010227272727272728,-0.0010227272727272728,0.0009611111111111112,1.9977652e-06,3.9935584527720484e-09,0.0001383044613424
1173,5.7598,4.5713,0.0009611111111111112,-0.0010237373737373738,-0.0010237373737373738,0.0009611111111111112,1.9928705e-06,4.191640320143038e-09,6.606662988421376e-05
1174,5.7598,4.5713,0.0009611111111111112,-0.001024747474747475,-0.001024747474747475,0.0009611111111111112,1.9970011e-06,3.959663470704753e-09,0.0001119369590643
1175,5.7598,4.5713,0.0009611111111111112,-0.001025757575757576,-0.001025757575757576,0.0009611111111111112,1.9986532e-06,3.973970214035142e-09,0.0001580886727818
1176,5.7598,4.5713,0.0009611111111111112,-0.0010267676767676769,-0.0010267676767676769,0.0009611111111111112,1.9873853e-06,3.885419147191644e-09,0.0001286912454498
1177,5.7598,4.5713,0.0009611111111111112,-0.0010277777777777778,-0.0010277777777777778,0.0009611111111111112,1.9973351e-06,3.970194278063296e-09,0.0001218232252268
1178,5.7598,4.5713,0.0009611111111111112,-0.0010287878787878788,-0.0010287878787878788,0.0009611111111111112,1.9922116e-06,4.15720286868249e-09,5.617879128961685e-05
1179,5.7598,4.5713,0.0009611111111111112,-0.00102979797979798,-0.00102979797979798,0.0009611111111111112,1.992959e-06,3.929401424851885e-09,7.2377168621653e-05
1180,5.7598,4.5713,0.0009611111111111112,-0.001030808080808081,-0.001030808080808081,0.0009611111111111112,1.9873853e-06,3.885419147191644e-09,0.0001286912454498
1181,5.7598,4.5713,0.0009611111111111112,-0.001031818181818182,-0.001031818181818182,0.0009611111111111112,1.9978992e-06,3.996655876703556e-09,0.0001416008918045
1182,5.7598,4.5713,0.0009611111111111112,-0.0010328282828282829,-0.0010328282828282829,0.0009611111111111112,1.9970081e-06,3.962119688412811e-09,0.0001152328685718
1183,5.7598,4.5713,0.0009611111111111112,-0.0010338383838383839,-0.0010338383838383839,0.0009611111111111112,1.9912617e-06,4.084686608099022e-09,6.741059796405638e-06
1184,5.7598,4.5713,0.0009611111111111112,-0.001034848484848485,-0.001034848484848485,0.0009611111111111112,1.9970601e-06,3.940479508749066e-09,0.0001086404114156
1185,5.7598,4.5713,0.0009611111111111112,-0.001035858585858586,-0.001035858585858586,0.0009611111111111112,1.9922976e-06,4.158495298853626e-09,5.947660869679704e-05
1186,5.7598,4.5713,0.0009611111111111112,-0.001036868686868687,-0.001036868686868687,0.0009611111111111112,1.993274e-06,3.925036833430858e-09,7.567547747932842e-05
1187,5.7598,4.5713,0.0009611111111111112,-0.001037878787878788,-0.001037878787878788,0.0009611111111111112,1.9922116e-06,4.15720286868249e-09,5.617879128961685e-05
1188,5.7598,4.5713,0.0009611111111111112,-0.001038888888888889,-0.001038888888888889,0.0009611111111111112,1.9870013000000003e-06,3.8903451649620665e-09,0.0001418847698227
1189,5.7598,4.5713,0.0009611111111111112,-0.00103989898989899,-0.00103989898989899,0.0009611111111111112,1.9909997999999998e-06,3.939621534987251e-09,2.9517993090049016e-05
1190,5.7598,4.5713,0.0009611111111111112,-0.001040909090909091,-0.001040909090909091,0.0009611111111111112,1.9978992e-06,3.996655876703556e-09,0.0001416008918045
1191,5.7598,4.5713,0.0009611111111111112,-0.001041919191919192,-0.001041919191919192,0.0009611111111111112,1.9909997999999998e-06,3.939621534987251e-09,2.9517993090049016e-05
1192,5.7598,4.5713,0.0009611111111111112,-0.001042929292929293,-0.001042929292929293,0.0009611111111111112,1.9917835e-06,4.160341078177967e-09,7.595609622485799e-05
1193,5.7598,4.5713,0.0009611111111111112,-0.0010439393939393941,-0.0010439393939393941,0.0009611111111111112,1.9986532e-06,3.973970214035142e-09,0.0001580886727818
1194,5.7598,4.5713,0.0009611111111111112,-0.0010449494949494951,-0.0010449494949494951,0.0009611111111111112,1.9870013000000003e-06,3.8903451649620665e-09,0.0001418847698227
1195,5.7598,4.5713,0.0009611111111111112,-0.001045959595959596,-0.001045959595959596,0.0009611111111111112,1.9911748e-06,3.982778124441061e-09,1.6332274377580307e-05
1196,5.7598,4.5713,0.0009611111111111112,-0.001046969696969697,-0.001046969696969697,0.0009611111111111112,1.9907795000000002e-06,4.078006358682348e-09,8.584274914492606e-05
1197,5.7598,4.5713,0.0009611111111111112,-0.0010479797979797982,-0.0010479797979797982,0.0009611111111111112,1.9870684e-06,3.8588631460878785e-09,0.0001253960629508
1198,5.7598,4.5713,0.0009611111111111112,-0.0010489898989898992,-0.0010489898989898992,0.0009611111111111112,1.995358e-06,3.925362270926391e-09,9.215896032184226e-05
1199,5.7598,4.5713,0.0009611111111111112,-0.0010500000000000002,-0.0010500000000000002,0.0009611111111111112,1.9935029e-06,3.917870216517073e-09,5.918959750589262e-05
1200,5.7598,4.5713,0.0009621212121212121,-0.00095,-0.00095,0.0009621212121212121,1.9911198e-06,3.987653933439331e-09,1.303586541955668e-05
1201,5.7598,4.5713,0.0009621212121212121,-0.000951010101010101,-0.000951010101010101,0.0009621212121212121,1.9913807e-06,4.119271388825685e-09,1.6630981648531852e-05
1202,5.7598,4.5713,0.0009621212121212121,-0.000952020202020202,-0.000952020202020202,0.0009621212121212121,1.9881463e-06,3.936397912967355e-09,0.0001583644233183
1203,5.7598,4.5713,0.0009621212121212121,-0.000953030303030303,-0.000953030303030303,0.0009621212121212121,1.9978992e-06,3.996655876703556e-09,0.0001416008918045
1204,5.7598,4.5713,0.0009621212121212121,-0.0009540404040404041,-0.0009540404040404041,0.0009621212121212121,1.9868143e-06,3.886587749297919e-09,0.0001451811800588
1205,5.7598,4.5713,0.0009621212121212121,-0.000955050505050505,-0.000955050505050505,0.0009621212121212121,1.9867233e-06,3.882951529546863e-09,0.0001484771121273
1206,5.7598,4.5713,0.0009621212121212121,-0.0009560606060606061,-0.0009560606060606061,0.0009621212121212121,1.9923389e-06,3.892231135136648e-09,4.929937301721243e-05
1207,5.7598,4.5713,0.0009621212121212121,-0.0009570707070707071,-0.0009570707070707071,0.0009621212121212121,1.9986532e-06,3.973970214035142e-09,0.0001580886727818
1208,5.7598,4.5713,0.0009621212121212121,-0.000958080808080808,-0.000958080808080808,0.0009621212121212121,1.9935029e-06,3.917870216517073e-09,5.918959750589262e-05
1209,5.7598,4.5713,0.0009621212121212121,-0.0009590909090909091,-0.0009590909090909091,0.0009621212121212121,1.9987631999999997e-06,4.0011165895228366e-09,0.0001481998779723
1210,5.7598,4.5713,0.0009621212121212121,-0.0009601010101010101,-0.0009601010101010101,0.0009621212121212121,1.9977652e-06,3.9935584527720484e-09,0.0001383044613424
1211,5.7598,4.5713,0.0009621212121212121,-0.0009611111111111112,-0.0009611111111111112,0.0009621212121212121,1.9911827e-06,4.099664842419246e-09,1.3334573479404276e-05
1212,5.7598,4.5713,0.0009621212121212121,-0.0009621212121212121,-0.0009621212121212121,0.0009621212121212121,1.9925635e-06,4.189980283081591e-09,6.936270650840188e-05
1213,5.7598,4.5713,0.0009621212121212121,-0.0009631313131313132,-0.0009631313131313132,0.0009621212121212121,1.9970011e-06,3.959663470704753e-09,0.0001119369590643
1214,5.7598,4.5713,0.0009621212121212121,-0.0009641414141414142,-0.0009641414141414142,0.0009621212121212121,1.9881642e-06,3.93971029434875e-09,0.0001616606445012
1215,5.7598,4.5713,0.0009621212121212121,-0.0009651515151515152,-0.0009651515151515152,0.0009621212121212121,1.9909997999999998e-06,3.939621534987251e-09,2.9517993090049016e-05
1216,5.7598,4.5713,0.0009621212121212121,-0.0009661616161616162,-0.0009661616161616162,0.0009621212121212121,1.9970601e-06,3.940479508749066e-09,0.0001086404114156
1217,5.7598,4.5713,0.0009621212121212121,-0.0009671717171717172,-0.0009671717171717172,0.0009621212121212121,1.995649e-06,3.924114091620207e-09,9.54558467277776e-05
1218,5.7598,4.5713,0.0009621212121212121,-0.0009681818181818182,-0.0009681818181818182,0.0009621212121212121,1.9876494e-06,3.8482117664103514e-09,0.0001155158902068
1219,5.7598,4.5713,0.0009621212121212121,-0.0009691919191919192,-0.0009691919191919192,0.0009621212121212121,1.9925635e-06,4.189980283081591e-09,6.936270650840188e-05
1220,5.7598,4.5713,0.0009621212121212121,-0.0009702020202020203,-0.0009702020202020203,0.0009621212121212121,1.9873683e-06,3.88950147118886e-09,0.0001319878610403
1221,5.7598,4.5713,0.0009621212121212121,-0.0009712121212121212,-0.0009712121212121212,0.0009621212121212121,1.9911198e-06,3.987653933439331e-09,1.303586541955668e-05
1222,5.7598,4.5713,0.0009621212121212121,-0.0009722222222222223,-0.0009722222222222223,0.0009621212121212121,1.9923025e-06,4.200436500620187e-09,7.265895385805329e-05
1223,5.7598,4.5713,0.0009621212121212121,-0.0009732323232323233,-0.0009732323232323233,0.0009621212121212121,1.9907526e-06,4.138405171381058e-09,3.6409251244461816e-05
1224,5.7598,4.5713,0.0009621212121212121,-0.0009742424242424242,-0.0009742424242424242,0.0009621212121212121,1.9898535e-06,4.00632130635049e-09,9.243617070169216e-05
1225,5.7598,4.5713,0.0009621212121212121,-0.0009752525252525253,-0.0009752525252525253,0.0009621212121212121,1.993788e-06,3.930220529856153e-09,7.897147312827228e-05
1226,5.7598,4.5713,0.0009621212121212121,-0.0009762626262626263,-0.0009762626262626263,0.0009621212121212121,1.9907526e-06,4.138405171381058e-09,3.6409251244461816e-05
1227,5.7598,4.5713,0.0009621212121212121,-0.0009772727272727272,-0.0009772727272727272,0.0009621212121212121,1.9973351e-06,3.970194278063296e-09,0.0001218232252268
1228,5.7598,4.5713,0.0009621212121212121,-0.0009782828282828284,-0.0009782828282828284,0.0009621212121212121,1.9978992e-06,3.996655876703556e-09,0.0001416008918045
1229,5.7598,4.5713,0.0009621212121212121,-0.0009792929292929294,-0.0009792929292929294,0.0009621212121212121,1.9908767e-06,4.119923463154169e-09,2.322342371576656e-05
1230,5.7598,4.5713,0.0009621212121212121,-0.0009803030303030303,-0.0009803030303030303,0.0009621212121212121,1.9903195000000002e-06,4.051113150233141e-09,8.913886534546179e-05
1231,5.7598,4.5713,0.0009621212121212121,-0.0009813131313131313,-0.0009813131313131313,0.0009621212121212121,1.9982372e-06,3.99652109103958e-09,0.0001448988340197
1232,5.7598,4.5713,0.0009621212121212121,-0.0009823232323232323,-0.0009823232323232323,0.0009621212121212121,1.9917835e-06,4.160341078177967e-09,7.595609622485799e-05
1233,5.7598,4.5713,0.0009621212121212121,-0.0009833333333333335,-0.0009833333333333335,0.0009621212121212121,1.9910348e-06,3.9973328405326254e-09,9.73939460617493e-06
1234,5.7598,4.5713,0.0009621212121212121,-0.0009843434343434344,-0.0009843434343434344,0.0009621212121212121,1.9873853e-06,3.885419147191644e-09,0.0001286912454498
1235,5.7598,4.5713,0.0009621212121212121,-0.0009853535353535354,-0.0009853535353535354,0.0009621212121212121,1.9907795000000002e-06,4.078006358682348e-09,8.584274914492606e-05
1236,5.7598,4.5713,0.0009621212121212121,-0.0009863636363636363,-0.0009863636363636363,0.0009621212121212121,1.9911827e-06,4.099664842419246e-09,1.3334573479404276e-05
1237,5.7598,4.5713,0.0009621212121212121,-0.0009873737373737375,-0.0009873737373737375,0.0009621212121212121,1.9877382e-06,3.928153946455588e-09,0.0001649560742686
1238,5.7598,4.5713,0.0009621212121212121,-0.0009883838383838385,-0.0009883838383838385,0.0009621212121212121,1.9909997999999998e-06,3.939621534987251e-09,2.9517993090049016e-05
1239,5.7598,4.5713,0.0009621212121212121,-0.0009893939393939395,-0.0009893939393939395,0.0009621212121212121,1.9912227e-06,4.086684058996143e-09,1.0037755982285014e-05
1240,5.7598,4.5713,0.0009621212121212121,-0.0009904040404040404,-0.0009904040404040404,0.0009621212121212121,1.9922976e-06,4.158495298853626e-09,5.947660869679704e-05
1241,5.7598,4.5713,0.0009621212121212121,-0.0009914141414141414,-0.0009914141414141414,0.0009621212121212121,1.9881463e-06,3.936397912967355e-09,0.0001583644233183
1242,5.7598,4.5713,0.0009621212121212121,-0.0009924242424242426,-0.0009924242424242426,0.0009621212121212121,1.9868143e-06,3.886587749297919e-09,0.0001451811800588
1243,5.7598,4.5713,0.0009621212121212121,-0.0009934343434343435,-0.0009934343434343435,0.0009621212121212121,1.9883544e-06,3.888476044350317e-09,0.0001023303498893
1244,5.7598,4.5713,0.0009621212121212121,-0.0009944444444444445,-0.0009944444444444445,0.0009621212121212121,1.9922116e-06,4.15720286868249e-09,5.617879128961685e-05
1245,5.7598,4.5713,0.0009621212121212121,-0.0009954545454545455,-0.0009954545454545455,0.0009621212121212121,1.994812e-06,3.930089369298513e-09,8.886186892707067e-05
1246,5.7598,4.5713,0.0009621212121212121,-0.0009964646464646464,-0.0009964646464646464,0.0009621212121212121,1.9870684e-06,3.8588631460878785e-09,0.0001253960629508
1247,5.7598,4.5713,0.0009621212121212121,-0.0009974747474747476,-0.0009974747474747476,0.0009621212121212121,1.9917736e-06,4.161026227651265e-09,4.2994542501730525e-05
1248,5.7598,4.5713,0.0009621212121212121,-0.0009984848484848486,-0.0009984848484848486,0.0009621212121212121,1.9928549000000003e-06,3.898799998225544e-09,5.259595390710892e-05
1249,5.7598,4.5713,0.0009621212121212121,-0.0009994949494949495,-0.0009994949494949495,0.0009621212121212121,1.9994712e-06,3.961723168365814e-09,0.0001613847445494
1250,5.7598,4.5713,0.0009621212121212121,-0.0010005050505050505,-0.0010005050505050505,0.0009621212121212121,1.9922976e-06,4.158495298853626e-09,5.947660869679704e-05
1251,5.7598,4.5713,0.0009621212121212121,-0.0010015151515151517,-0.0010015151515151517,0.0009621212121212121,1.9978992e-06,3.996655876703556e-09,0.0001416008918045
1252,5.7598,4.5713,0.0009621212121212121,-0.0010025252525252526,-0.0010025252525252526,0.0009621212121212121,1.994812e-06,3.930089369298513e-09,8.886186892707067e-05
1253,5.7598,4.5713,0.0009621212121212121,-0.0010035353535353536,-0.0010035353535353536,0.0009621212121212121,1.9923389e-06,3.892231135136648e-09,4.929937301721243e-05
1254,5.7598,4.5713,0.0009621212121212121,-0.0010045454545454546,-0.0010045454545454546,0.0009621212121212121,1.9911058e-06,3.9666793428266695e-09,1.962887021628353e-05
1255,5.7598,4.5713,0.0009621212121212121,-0.0010055555555555555,-0.0010055555555555555,0.0009621212121212121,1.9903195000000002e-06,4.051113150233141e-09,8.913886534546179e-05
1256,5.7598,4.5713,0.0009621212121212121,-0.0010065656565656567,-0.0010065656565656567,0.0009621212121212121,1.9898535e-06,4.00632130635049e-09,9.243617070169216e-05
1257,5.7598,4.5713,0.0009621212121212121,-0.0010075757575757577,-0.0010075757575757577,0.0009621212121212121,1.9907696e-06,4.129860203349636e-09,3.311226314802385e-05
1258,5.7598,4.5713,0.0009621212121212121,-0.0010085858585858587,-0.0010085858585858587,0.0009621212121212121,1.9982372e-06,3.99652109103958e-09,0.0001448988340197
1259,5.7598,4.5713,0.0009621212121212121,-0.0010095959595959596,-0.0010095959595959596,0.0009621212121212121,1.9873853e-06,3.885419147191644e-09,0.0001286912454498
1260,5.7598,4.5713,0.0009621212121212121,-0.0010106060606060608,-0.0010106060606060608,0.0009621212121212121,1.9910348e-06,3.9973328405326254e-09,9.73939460617493e-06
1261,5.7598,4.5713,0.0009621212121212121,-0.0010116161616161618,-0.0010116161616161618,0.0009621212121212121,1.9991972000000003e-06,4.002982028897346e-09,0.0001547944181672
1262,5.7598,4.5713,0.0009621212121212121,-0.0010126262626262627,-0.0010126262626262627,0.0009621212121212121,1.9928549000000003e-06,3.898799998225544e-09,5.259595390710892e-05
1263,5.7598,4.5713,0.0009621212121212121,-0.0010136363636363637,-0.0010136363636363637,0.0009621212121212121,1.995358e-06,3.925362270926391e-09,9.215896032184226e-05
1264,5.7598,4.5713,0.0009621212121212121,-0.0010146464646464647,-0.0010146464646464647,0.0009621212121212121,1.9935499e-06,3.916937158349997e-09,6.248673506245217e-05
1265,5.7598,4.5713,0.0009621212121212121,-0.0010156565656565658,-0.0010156565656565658,0.0009621212121212121,1.9908767e-06,4.119923463154169e-09,2.322342371576656e-05
1266,5.7598,4.5713,0.0009621212121212121,-0.0010166666666666668,-0.0010166666666666668,0.0009621212121212121,1.9911198e-06,3.987653933439331e-09,1.303586541955668e-05
1267,5.7598,4.5713,0.0009621212121212121,-0.0010176767676767678,-0.0010176767676767678,0.0009621212121212121,1.995358e-06,3.925362270926391e-09,9.215896032184226e-05
1268,5.7598,4.5713,0.0009621212121212121,-0.0010186868686868687,-0.0010186868686868687,0.0009621212121212121,1.995649e-06,3.924114091620207e-09,9.54558467277776e-05
1269,5.7598,4.5713,0.0009621212121212121,-0.0010196969696969697,-0.0010196969696969697,0.0009621212121212121,1.9919608999999998e-06,3.932454558169139e-09,3.939898184652158e-05
1270,5.7598,4.5713,0.0009621212121212121,-0.0010207070707070709,-0.0010207070707070709,0.0009621212121212121,1.9924555e-06,4.173987311940312e-09,6.277308714554751e-05
1271,5.7598,4.5713,0.0009621212121212121,-0.0010217171717171718,-0.0010217171717171718,0.0009621212121212121,1.9991972000000003e-06,4.002982028897346e-09,0.0001547944181672
1272,5.7598,4.5713,0.0009621212121212121,-0.0010227272727272728,-0.0010227272727272728,0.0009621212121212121,1.9919839e-06,3.927890920607291e-09,4.269652704334373e-05
1273,5.7598,4.5713,0.0009621212121212121,-0.0010237373737373738,-0.0010237373737373738,0.0009621212121212121,1.9913755999999997e-06,4.157116297967472e-09,5.288326150331669e-05
1274,5.7598,4.5713,0.0009621212121212121,-0.001024747474747475,-0.001024747474747475,0.0009621212121212121,1.9920229000000002e-06,3.905345322240013e-09,4.60008356329509e-05
1275,5.7598,4.5713,0.0009621212121212121,-0.001025757575757576,-0.001025757575757576,0.0009621212121212121,1.9877382e-06,3.928153946455588e-09,0.0001649560742686
1276,5.7598,4.5713,0.0009621212121212121,-0.0010267676767676769,-0.0010267676767676769,0.0009621212121212121,1.9917835e-06,4.160341078177967e-09,7.595609622485799e-05
1277,5.7598,4.5713,0.0009621212121212121,-0.0010277777777777778,-0.0010277777777777778,0.0009621212121212121,1.9991382e-06,4.001427763557242e-09,0.0001514983811397
1278,5.7598,4.5713,0.0009621212121212121,-0.0010287878787878788,-0.0010287878787878788,0.0009621212121212121,1.9986532e-06,3.973970214035142e-09,0.0001580886727818
1279,5.7598,4.5713,0.0009621212121212121,-0.00102979797979798,-0.00102979797979798,0.0009621212121212121,1.9910038e-06,3.923873670725463e-09,3.28142659238298e-05
1280,5.7598,4.5713,0.0009621212121212121,-0.001030808080808081,-0.001030808080808081,0.0009621212121212121,1.9972961e-06,3.965465044633615e-09,0.0001251201807024
1281,5.7598,4.5713,0.0009621212121212121,-0.001031818181818182,-0.001031818181818182,0.0009621212121212121,1.9986532e-06,3.973970214035142e-09,0.0001580886727818
1282,5.7598,4.5713,0.0009621212121212121,-0.0010328282828282829,-0.0010328282828282829,0.0009621212121212121,1.9870013000000003e-06,3.8903451649620665e-09,0.0001418847698227
1283,5.7598,4.5713,0.0009621212121212121,-0.0010338383838383839,-0.0010338383838383839,0.0009621212121212121,1.9870684e-06,3.8588631460878785e-09,0.0001253960629508
1284,5.7598,4.5713,0.0009621212121212121,-0.001034848484848485,-0.001034848484848485,0.0009621212121212121,1.9910367000000002e-06,4.005555103712329e-09,3.146869073222412e-06
1285,5.7598,4.5713,0.0009621212121212121,-0.001035858585858586,-0.001035858585858586,0.0009621212121212121,1.9883544e-06,3.888476044350317e-09,0.0001023303498893
1286,5.7598,4.5713,0.0009621212121212121,-0.001036868686868687,-0.001036868686868687,0.0009621212121212121,1.9874073e-06,3.909456462160107e-09,0.0001385881846984
1287,5.7598,4.5713,0.0009621212121212121,-0.001037878787878788,-0.001037878787878788,0.0009621212121212121,1.9935499e-06,3.916937158349997e-09,6.248673506245217e-05
1288,5.7598,4.5713,0.0009621212121212121,-0.001038888888888889,-0.001038888888888889,0.0009621212121212121,1.9886604e-06,3.897448879128566e-09,9.90359380174934e-05
1289,5.7598,4.5713,0.0009621212121212121,-0.00103989898989899,-0.00103989898989899,0.0009621212121212121,1.9928549000000003e-06,3.898799998225544e-09,5.259595390710892e-05
1290,5.7598,4.5713,0.0009621212121212121,-0.001040909090909091,-0.001040909090909091,0.0009621212121212121,1.9908117e-06,4.119753434754291e-09,2.6518975164250605e-05
1291,5.7598,4.5713,0.0009621212121212121,-0.001041919191919192,-0.001041919191919192,0.0009621212121212121,1.9866603e-06,3.920282255796773e-09,0.0001517717377421
1292,5.7598,4.5713,0.0009621212121212121,-0.001042929292929293,-0.001042929292929293,0.0009621212121212121,1.9876494e-06,3.8482117664103514e-09,0.0001155158902068
1293,5.7598,4.5713,0.0009621212121212121,-0.0010439393939393941,-0.0010439393939393941,0.0009621212121212121,1.9911198e-06,3.987653933439331e-09,1.303586541955668e-05
1294,5.7598,4.5713,0.0009621212121212121,-0.0010449494949494951,-0.0010449494949494951,0.0009621212121212121,1.9867233e-06,3.882951529546863e-09,0.0001484771121273
1295,5.7598,4.5713,0.0009621212121212121,-0.001045959595959596,-0.001045959595959596,0.0009621212121212121,1.9982372e-06,3.99652109103958e-09,0.0001448988340197
1296,5.7598,4.5713,0.0009621212121212121,-0.001046969696969697,-0.001046969696969697,0.0009621212121212121,1.9881463e-06,3.936397912967355e-09,0.0001583644233183
1297,5.7598,4.5713,0.0009621212121212121,-0.0010479797979797982,-0.0010479797979797982,0.0009621212121212121,1.99653e-06,3.941665579456475e-09,0.0001020485461404
1298,5.7598,4.5713,0.0009621212121212121,-0.0010489898989898992,-0.0010489898989898992,0.0009621212121212121,1.9936569e-06,3.932367884373875e-09,6.908048626680807e-05
1299,5.7598,4.5713,0.0009621212121212121,-0.0010500000000000002,-0.0010500000000000002,0.0009621212121212121,1.9873853e-06,3.885419147191644e-09,0.0001286912454498
1300,5.7598,4.5713,0.0009631313131313132,-0.00095,-0.00095,0.0009631313131313132,1.992959e-06,3.929401424851885e-09,7.2377168621653e-05
1301,5.7598,4.5713,0.0009631313131313132,-0.000951010101010101,-0.000951010101010101,0.0009631313131313132,1.9922116e-06,4.15720286868249e-09,5.617879128961685e-05
1302,5.7598,4.5713,0.0009631313131313132,-0.000952020202020202,-0.000952020202020202,0.0009631313131313132,1.9935029e-06,3.917870216517073e-09,5.918959750589262e-05
